ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_AA_5_00_256,Texture_AngularSecondMoment_AA_5_01_256,Texture_AngularSecondMoment_AA_5_02_256,Texture_AngularSecondMoment_AA_5_03_256,Texture_Contrast_AA_5_00_256,Texture_Contrast_AA_5_01_256,Texture_Contrast_AA_5_02_256,Texture_Contrast_AA_5_03_256,Texture_Correlation_AA_5_00_256,Texture_Correlation_AA_5_01_256,Texture_Correlation_AA_5_02_256,Texture_Correlation_AA_5_03_256,Texture_DifferenceEntropy_AA_5_00_256,Texture_DifferenceEntropy_AA_5_01_256,Texture_DifferenceEntropy_AA_5_02_256,Texture_DifferenceEntropy_AA_5_03_256,Texture_DifferenceVariance_AA_5_00_256,Texture_DifferenceVariance_AA_5_01_256,Texture_DifferenceVariance_AA_5_02_256,Texture_DifferenceVariance_AA_5_03_256,Texture_Entropy_AA_5_00_256,Texture_Entropy_AA_5_01_256,Texture_Entropy_AA_5_02_256,Texture_Entropy_AA_5_03_256,Texture_InfoMeas1_AA_5_00_256,Texture_InfoMeas1_AA_5_01_256,Texture_InfoMeas1_AA_5_02_256,Texture_InfoMeas1_AA_5_03_256,Texture_InfoMeas2_AA_5_00_256,Texture_InfoMeas2_AA_5_01_256,Texture_InfoMeas2_AA_5_02_256,Texture_InfoMeas2_AA_5_03_256,Texture_InverseDifferenceMoment_AA_5_00_256,Texture_InverseDifferenceMoment_AA_5_01_256,Texture_InverseDifferenceMoment_AA_5_02_256,Texture_InverseDifferenceMoment_AA_5_03_256,Texture_SumAverage_AA_5_00_256,Texture_SumAverage_AA_5_01_256,Texture_SumAverage_AA_5_02_256,Texture_SumAverage_AA_5_03_256,Texture_SumEntropy_AA_5_00_256,Texture_SumEntropy_AA_5_01_256,Texture_SumEntropy_AA_5_02_256,Texture_SumEntropy_AA_5_03_256,Texture_SumVariance_AA_5_00_256,Texture_SumVariance_AA_5_01_256,Texture_SumVariance_AA_5_02_256,Texture_SumVariance_AA_5_03_256,Texture_Variance_AA_5_00_256,Texture_Variance_AA_5_01_256,Texture_Variance_AA_5_02_256,Texture_Variance_AA_5_03_256
101,3,A549,4,41,control,75825,123165,1389,1523,1074,1132,1213.741417738213,1341.2775997362348,1.382910318971003,78288,0.8206929892467123,310.71431972077454,1,0.6156375593715747,0.7231126894360588,415.751161883985,422.6925596695546,118.84864324004712,44.142655745140516,39.6232255123179,242.75700430642547,237.5475014270041,33.20143702744517,1147.9108216936543,0.9685392397302268,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
102,1,A549,4,42,control,28896,40635,1028,1050,813,861,920.953869047619,956.953799833887,1.188612563467066,29139,0.7331422792157231,191.81118289783643,1,0.7111111111111111,0.8413170369687986,232.84647911965317,230.00869548780108,78.26237921249263,29.983833805381998,26.92582403567252,156.29174946722566,158.35313653164448,-56.41594246,656.9676041556468,0.9916606609698343,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
103,1,A549,4,43,control,68564,174790,1547,1675,1162,1221,1379.3513068082375,1463.3610057756257,2.077815645783844,78183,0.957417056032898,295.46301992841967,1,0.39226500371874823,0.4812746511121566,571.1580697810502,534.5549550794567,74.46475676452586,31.113752334579406,29.5296461204668,176.5552743008909,164.89817262038196,-33.14237742,1338.0012254892758,0.876968138853715,0.21590504152481102,0.20183083788515754,0.22273898687494814,0.21725537369170694,0.27114476641576024,0.3792305199314783,0.25901806614248846,0.2784643466291629,0.8277457171703596,0.7545093563705477,0.8356842093947169,0.8240339182130931,0.8499684912416856,0.9741113885311402,0.8216998750779987,0.850811723677814,0.042414230333745626,0.03853541802201546,0.04391128352564717,0.04292985656999807,2.767634005078151,2.8899822634496695,2.729616378110047,2.7646617105436073,-0.448141996,-0.366708152,-0.470839256,-0.453751179,0.8931924355721986,0.85255316381708,0.9021088389797134,0.895887472278795,0.8760732434708305,0.8488306178801109,0.885033884371365,0.879008444201545,6.769508092860483,6.819034831859501,6.760698637536763,6.753014752087136,2.4963071757312263,2.526696915466103,2.4739763799480685,2.4889938757750287,2.8770471039009777,2.7103415657882834,2.893668175251129,2.8865131740544996,0.7870479675791842,0.7723930214299504,0.7881715603484079,0.791244380170907
103,2,A549,4,43,control,18855,25970,1260,1736,1015,1630,1134.753009811721,1686.8664545213471,1.688905425448344,20770,0.9291012776314543,154.9417039275788,1,0.7260300346553716,0.5920994656847264,261.4500606214002,244.8182999695897,46.87216658103186,18.6915824575573,17.46424919657298,102.8986824672852,96.69086950898777,-89.21460525,632.58787847868,0.9077997111218103,0.6383643045746663,0.6263224432587724,0.6347699153184331,0.6371310851040917,0.06330777656078859,0.06979673632980248,0.06802450924770227,0.0709573796822119,0.791808835951709,0.7746013341364659,0.7753024242974438,0.7617802654254143,0.3404379603950204,0.3651646525272215,0.3585078824497602,0.3694862904291101,0.15785004900614108,0.15503742403624476,0.15580141230534425,0.15453878502457685,1.0120861054311392,1.0441984960901434,1.025297974679125,1.025756496678496,-0.545275569,-0.518940172,-0.521170801,-0.502591286,0.729202019617493,0.7203676657289937,0.7173195647049176,0.7054833660695745,0.9683461117196057,0.9651016318350989,0.9659877453761488,0.9645213101588941,2.3722891566265063,2.382078442599485,2.3709860433450585,2.3632765444845982,0.9487783288703506,0.9744017597603407,0.9572734654314229,0.9547991169962842,0.5448619010543814,0.5495213600076498,0.5374516204792155,0.5247731109837108,0.1520424194037926,0.154829524084364,0.1513690324317296,0.14893262266648066
104,1,A549,4,44,control,38170,55200,1713,1123,1513,847,1608.605108724129,987.3517946030914,1.2680102201575891,38643,0.7821963712047894,220.4530639899141,1,0.6914855072463768,0.7886371766591277,280.73870900814245,285.24550829066527,86.68333173107735,32.988084198915224,29.966648127543394,178.70878626417579,174.909191206165,21.021610959574396,779.8792924010784,0.9877597495018503,0.8784446303623274,0.8784010407389957,0.8810796640063088,0.8812768499962282,0.023161614788636674,0.022248849432205002,0.027173913043478264,0.03522930725795345,0.7924402271309398,0.8028049449584695,0.7393837003733968,0.6363555009511287,0.15884182872517863,0.15388752623211244,0.18001486581386775,0.21990302752688792,0.17618742280549027,0.176623080934426,0.17428225425330812,0.17054382367317886,0.44078074821952573,0.4392644413690082,0.43851544660985536,0.4468004741480847,-0.589553999,-0.606205854,-0.523264577,-0.397037974,0.5551741801476886,0.5635365923816302,0.5168313732168209,0.44559264435912443,0.9884191926056818,0.9888755752838976,0.9864130434782608,0.982418399669467,2.1106429251053416,2.11189782413333,2.1033684890228153,2.095000688610384,0.4176191334308891,0.41701559193680326,0.4113415335663771,0.4113407092351861,0.20001857536553658,0.2034043691793821,0.18136187756065247,0.15852754785794865,0.05579504753854314,0.056413304652896956,0.052133947651032964,0.04843921377897553
104,2,A549,4,44,control,60593,116963,1138,1206,795,865,944.9084217648904,1065.5058835178982,1.774769509567832,69603,0.7909580256750247,277.7578148930066,1,0.5180527175260552,0.5634534482415728,379.8983328400189,398.20848810641894,100.60318086422517,35.10813969904366,31.144823004794873,252.19803679447887,232.44854960033018,41.80770618485203,1162.4844148224615,0.870551556685775,0.24801577876121925,0.24023987365078317,0.2500575773925623,0.24294820717011495,0.15822989013228278,0.17601392277636535,0.1561729130161107,0.1784295010845987,0.8765877467930185,0.8624258107023646,0.8772925628808452,0.8575469863660293,0.6312316051257003,0.6734409127874211,0.6262776946680391,0.6789524390929212,0.09477050518483354,0.09115237681718664,0.09528676163497612,0.09080027476291232,2.394466855533047,2.4415480839427413,2.380096786423597,2.433023126478835,-0.571674189,-0.542036294,-0.574885027,-0.537616584,0.9235325220956238,0.9150029200974001,0.9238118565069238,0.9126100784680489,0.9214148652549713,0.9132215188793531,0.9225259862880864,0.912367895878525,4.059705547725381,4.055110989779727,4.038651945356492,4.064485900216919,2.2344392514829874,2.261884512871388,2.2223469020798308,2.249942918287964,2.406019380430944,2.382807956167337,2.3892785556582936,2.3266702020788586,0.6410623176408059,0.6397054697359277,0.636362867168601,0.6262749257908622
104,3,A549,4,44,control,48852,71824,1531,1138,1263,870,1411.40065913371,998.2776958978138,1.273134463695456,49547,0.6034835424609386,249.39987618160953,1,0.6801626197371352,0.7854629880157011,284.2577089838141,301.9155511065967,108.90821823902914,38.00220897728975,33.83784863137726,221.6841831189508,226.66011963580775,50.552605036458736,884.0630585851518,0.9859729146063334,0.6038960029232767,0.6031963997769009,0.5984269509595238,0.5920625302083505,0.09467082000336759,0.09527642448633765,0.09652298366728407,0.10340473795715721,0.6950644790111922,0.6933206969770501,0.6930247513223318,0.6720348808333397,0.45187117160876367,0.45384081750963046,0.4578757981912993,0.4796963675206173,0.14464587207837123,0.14440058628828162,0.14389685135437535,0.14114390093741558,1.1208731735550526,1.1229795672729361,1.1337657948506443,1.1542317019053434,-0.412422648,-0.41023345,-0.409186863,-0.383738078,0.664396976416542,0.6632164745094233,0.6647700221702424,0.6495713839577585,0.9526645899983163,0.9523617877568312,0.951738508166358,0.9482976310214214,2.3842397710052197,2.384579538233425,2.3907223438289273,2.392133364719981,1.026202353551685,1.0277031427865984,1.0372428111833603,1.0508269639481862,0.526252709642379,0.5260659585645833,0.5323419432808514,0.5271790157048315,0.1552308824114368,0.15533559576273048,0.15721623173703403,0.15764593841549712
104,4,A549,4,44,control,46908,71820,1705,1393,1495,1051,1594.4249168585316,1233.0188880361559,1.4221306261301336,49463,0.7888591561417715,244.38723486392863,1,0.6531328320802005,0.7031702866291369,315.0029178225929,356.21622646926124,97.082439194738,35.425943217845564,31.400636936215164,200.44,193.59261098190234,16.801380529191245,915.5838738653232,0.948345227745992,0.16593858755827598,0.16338587024468965,0.17375307748927712,0.1503298203107762,0.2546890206139964,0.26759940764317136,0.23160650016359471,0.31311141456425867,0.8820487521873582,0.8756722164834643,0.8942773289478106,0.8552979466056391,0.8217294108083775,0.8435417910116294,0.7824769996601003,0.9111438353530753,0.06840740531123839,0.06681947671082537,0.07171386000920085,0.06178387704185588,3.0078077341254112,3.028628396071082,2.9542231161108594,3.1341490854597733,-0.504961513,-0.49151298,-0.535249691,-0.442564965,0.9321500667410729,0.9279282118378614,0.9405143420115536,0.911902897968314,0.873319030345926,0.8675529916230135,0.8845370269385973,0.8473125741532537,6.514752720516676,6.515151515151515,6.471938052132185,6.530433614649325,2.7485348579254505,2.7526550050188012,2.7200006464264637,2.8031504820833293,4.063858266288051,4.03714085353235,4.149790561763943,4.014559233079282,1.079636821725515,1.0761850652938758,1.095349265481886,1.0819176619108841
104,5,A549,4,44,control,65865,104788,1035,1391,644,1123,831.3824793137478,1265.0267668716315,1.4570523285178418,70970,0.7815162110848269,289.5892308321936,1,0.6285547963507272,0.6863171489641903,371.17130175416327,396.4101411417221,112.60550608207397,40.90353312693189,36.6742416417845,257.42305404793257,231.56818337704095,-85.00957564,1098.1707063234767,0.928068197830069,0.23436131464621918,0.22721925267918497,0.23253687053219718,0.22534315077325076,0.2239780410644501,0.2562374737639465,0.2271631982475356,0.24819178812934403,0.8576662239643635,0.8339158268901146,0.8570964268202791,0.8432965415787153,0.7682179918088787,0.8243360746384187,0.7741518906220888,0.8131459057128418,0.065966499361158,0.061912065570437685,0.0655457415061388,0.06306732051604846,2.6859332469139936,2.7518217714296584,2.6992623643645706,2.7419271712292903,-0.507547844,-0.461800969,-0.504830946,-0.478308615,0.9160128722982723,0.8991073332857175,0.9156536943787239,0.9064211576238447,0.8881598536070963,0.8726008805845314,0.8866249413237364,0.8771843670081743,7.172306308541654,7.2070162702984195,7.173869503989986,7.178012771231781,2.4610239636016047,2.4913583057744515,2.4706602455569278,2.485950977379236,2.923244597199208,2.8293963824423685,2.9520882815156213,2.9194701209282456,0.7868056595659105,0.771408464051575,0.7948128699407881,0.7919154772643981
105,1,A549,4,45,control,36501,57750,942,1480,692,1249,822.2890057806635,1367.446480918331,1.4108509908509894,38919,0.5589803265641046,215.57949026374976,1,0.6320519480519481,0.7087920740636298,239.20985765114983,253.1896522372113,92.69843580125827,32.86198224512373,28.861739379323623,198.582670248632,198.34824932417672,-80.59368817,804.4478348960022,0.9378709627688275,0.4579259484429568,0.456154290985369,0.4589866224032996,0.46202580467459103,0.1496243798724309,0.1567471161867503,0.15046808510638301,0.15724224811750223,0.7198210771890619,0.7028434686445791,0.7167470830574705,0.6959524763240422,0.6088995164324223,0.6264705177377881,0.6110104493077291,0.6276711268225712,0.10910523007191149,0.10712901689844492,0.10886902381167948,0.10699315059021759,1.7571072887315717,1.7664117722564596,1.7556585814680734,1.7535631295677834,-0.409656889,-0.389024774,-0.406005771,-0.38183359,0.7717189319089006,0.7575729065095376,0.7688520431504741,0.750258512613304,0.9251878100637846,0.9216264419066249,0.9247659574468085,0.921378875941249,4.12235294117647,4.139832580617323,4.109333333333333,4.107824891917428,1.6074829088591405,1.6096646560697094,1.6051904963616908,1.5963208814502814,0.9184386876224622,0.8982330013410547,0.9119611158392438,0.8770845322254708,0.2670157668737243,0.2637450293819512,0.26560730023640566,0.25858169508574314
105,2,A549,4,45,control,25799,78336,837,1705,581,1399,710.2236133183457,1531.2957478972053,2.4364238177753745,32629,0.887511384458359,181.24101912818318,1,0.3293377246732026,0.410437622840623,315.3409310190192,336.02976058676705,64,20.33587261924437,16.76305461424021,163.35775493548195,145.30461939989527,-32.51544004,888.7564927611035,0.7906770051181464,0.15685148210823546,0.14567102415054095,0.1520215623792875,0.15168879703691132,0.2775099905244511,0.3561977121393204,0.2953729394483434,0.309175991861648,0.8832293952630522,0.8439289491593929,0.8764204702581806,0.8749102797529895,0.8653066349885032,0.9752962059030865,0.8916168784450833,0.9091679753519439,0.051010396222364696,0.045823083982488674,0.04944978738618613,0.050094325734847435,3.1599741526039398,3.2835787204710916,3.2010659924251557,3.1868828421367676,-0.508500219,-0.431040762,-0.491383542,-0.507090098,0.940244098244037,0.9139986442711616,0.9358038687146432,0.9408741613925115,0.8671775223499363,0.8367039439986341,0.8587277623633098,0.8620084973969242,7.617435010093519,7.713462523476182,7.65044067243349,7.562156663275687,2.883616136255542,2.921033231745072,2.90723701462414,2.893178562875462,4.475569624839466,4.20836067611814,4.484916159651476,4.6340917882745245,1.1882699038409807,1.1411395970643632,1.1950722747749474,1.235816945034042
105,3,A549,4,45,control,24836,29929,667,1602,494,1429,582.4149218875825,1517.0940167498793,1.1460623775753263,25071,0.23078603171743936,177.826256,1,0.8298305990845,0.8725528553826677,180.88866167296146,194.02319448973105,84.01190391843289,29.035234876074597,25.709920264364882,168.51850879021583,176.00548650500647,-65.99380022,598.0670631985087,0.9906266203980695,0.13262937656366378,0.11216349340549865,0.1267702692726233,0.1255353642787598,0.35341231436676124,0.5341934934423437,0.45187935421968206,0.57978406868996,0.9331429970627557,0.8983630198767794,0.9133390688118912,0.8902639801397646,0.978352719895229,1.170011892259037,1.0834996659012366,1.163345861560797,0.035821689059974744,0.030451529715467034,0.03331925492263987,0.032541041882638934,3.628250103094978,3.853257569665801,3.7162587276478685,3.7752367558055053,-0.528241525,-0.430320196,-0.480233949,-0.464809222,0.9623197955615916,0.9375976970999171,0.9510514062524015,0.9478044090710769,0.8463707658935427,0.7939480697746651,0.8242533257097424,0.8169472265786231,11.24128149507759,11.311659001873615,11.261023737015556,11.273314630621437,3.2544865620553,3.310431057186885,3.2616586531296985,3.280291215215924,10.21877306159152,9.977600398794394,9.976795898272712,9.987103074262762,2.643046343989546,2.6279484730591705,2.607168813123085,2.6417217857381665
105,4,A549,4,45,control,30587,46035,217,1777,62,1480,135.68980285742308,1634.3639127734004,1.4544634666141658,31126,0.8662579847028268,197.34380647695642,1,0.664429238622787,0.6875387542925999,282.7839525015126,298.82603634890984,74.46475676452586,27.139408082258623,24.351591323771842,148.74196587981854,141.27799777006805,-9.875677262,747.6955262170047,0.9826832872839427,0.8053333215007427,0.7963351989683375,0.810520981801264,0.7972725274322813,0.054429248848876365,0.06315716417392511,0.052126660405205964,0.06381007924800165,0.6205693225554004,0.5636748293490507,0.6285000898521473,0.5545168507508033,0.30492213996969514,0.3398522357626772,0.2953630770105917,0.34238740980937193,0.16176664714068822,0.15791583160628353,0.16279526415989684,0.15763082348281732,0.6440642124010623,0.671975314360922,0.6294599746617767,0.6699045932000962,-0.366582912,-0.307559345,-0.376244774,-0.299116865,0.5010546970312029,0.4655023652839179,0.5030041953079186,0.4581680508990808,0.9727853755755618,0.9684214179130375,0.973936669797397,0.9680949603759992,2.155384509655694,2.156921261755214,2.1516838856836173,2.155133966859926,0.5896349635521858,0.6088181501869968,0.5773333142565709,0.6060945139520946,0.23247031981777688,0.22633869085411007,0.22850145810206257,0.2226657587519112,0.07172489216666356,0.07237396375700889,0.07015702962681702,0.07161895949997787
105,5,A549,4,45,control,33970,42772,1303,1848,1155,1559,1232.064350897851,1695.0756255519575,1.3547057752098712,34500,0.8739432772466498,207.9710252286445,1,0.7942111661834845,0.7381676658498632,300.1090748490989,289.3579098625092,73.17103251970687,28.891634258117293,26.68332812825267,146.4127761874893,145.86139224260455,4.089704826004624,760.4579361637687,0.9846376811594203,0.11735889982340789,0.11237159452674453,0.1287848577958509,0.11144488056539104,0.37282090699461956,0.42844326197252813,0.3074330424315378,0.4353471035875136,0.8753401970601062,0.8538272440351683,0.8991581864042072,0.8521884156903884,0.9897104094252999,1.0523162940112611,0.9086916359807043,1.0593050437345841,0.04095916367865366,0.03877485290835759,0.044822763955048944,0.03855570784575631,3.5856101846760957,3.64146284075439,3.457695919784691,3.6559121916424324,-0.457108936,-0.423111597,-0.516744655,-0.420111822,0.9383599774294298,0.9264536612202824,0.9539993834458111,0.9256961219125471,0.8242521137586473,0.8048972899393639,0.8526752934095697,0.8027519801211368,9.905488086087626,9.936610567999008,9.834185976527236,9.942848268364653,3.1852881311167334,3.1762057485214323,3.136630720775317,3.190335777469738,5.6085924789126125,5.433706071458715,5.789899630775338,5.455221022326157,1.4953533464768078,1.4655373333577941,1.5243331683017196,1.4726420314784292
105,6,A549,4,45,control,14615,18176,503,1897,375,1755,432.99931577146765,1824.3211768730755,1.1579701092248298,14837,0.4090525063303568,136.41259452962694,1,0.8040823063380281,0.863580149464671,144.3443020595781,148.18906842274163,61.98386886924694,21.800350488083357,19.4164878389476,127,131.71574142472056,-14.4038468,461.1614716074871,0.9850374064837906,0.16837957677831575,0.15968265790285874,0.1645458997357035,0.1620873634596865,0.4396979503775621,0.7015101289134439,0.6031086598381203,0.8204902392484956,0.9552841366196143,0.9295695863284992,0.9397509843838492,0.9170909253587901,1.0771019395173176,1.2416443275138689,1.210373602841463,1.3635164269348128,0.028344672950343205,0.026479029001778294,0.026349984646533247,0.024104973915673386,3.6181606817134435,3.771076473234822,3.7449039688239214,3.7927667463383345,-0.517261891,-0.447965011,-0.47070793,-0.442403089,0.9591122434124931,0.941598205246126,0.9488273834911275,0.9402342257383454,0.8263874611333206,0.80465585027041,0.8034885156808834,0.7769122511992975,11.333333333333332,11.373333333333333,11.354487500895349,11.315573168941729,3.204875033613069,3.218622378816589,3.2316066571927182,3.2239385665441085,19.226609133405276,19.219148925721328,19.41742291799079,18.97204134548292,4.916576770945696,4.980164763658685,5.005132894457226,4.948132896182855
106,1,A549,4,46,control,14266,17947,1333,954,1196,823,1261.4038973783822,886.269872423945,1.1061151550113435,14389,0.3878988275726831,134.7740158383352,1,0.794896082910793,0.9040650021558966,140.66617730491564,142.1724305201258,63.63961030678928,22.350200994196943,19.79898987322333,128.70470076885306,129.65229106056287,66.17266751496625,445.30360723121805,0.9914518034609772,0.14098808825926767,0.13312394461619484,0.14311896743307834,0.13684527308941435,0.46646095070163845,0.5624484284749832,0.4730137692364334,0.5518046869113105,0.7650476039586779,0.7021405040050797,0.7466908611885261,0.7093719513508966,1.0910430772659117,1.167089487079248,1.0854359398692353,1.172530959947677,0.029122434132927307,0.027306053382435993,0.028801785278912525,0.027467628605268846,3.3922115296945656,3.466824053809174,3.3576085210286535,3.4551434610917218,-0.319985394,-0.250520978,-0.298640417,-0.259868007,0.8516656491057857,0.7934054722806251,0.8320632528439633,0.8023062628643396,0.7922489163176843,0.7591028429975246,0.7840807009793093,0.7685749998891878,20.97898758357211,21.046733178306205,21.04881820189971,21.039484590460408,2.867495615259991,2.8291812961216265,2.8268255595520406,2.8294979198210224,3.504223822562892,3.2141538691707296,3.261662140648184,3.2455210665809204,0.9926711933161272,0.9441505744114096,0.9336689774711573,0.9493314383731217
106,2,A549,4,46,control,56052,92778,1009,1386,727,1057,871.7758688360808,1214.438878184543,1.3639625949432972,56462,0.8677123863620098,267.14719343742945,1,0.604151846342883,0.7331579353476126,382.1303798788936,382.6277564422111,94.2019108086455,37.241190910137085,34,188.59832414115576,189.94425241871676,38.11004714422586,980.1707063234767,0.9927384789770111,0.5295236197571555,0.5276670315580165,0.5293430923131265,0.5300355992286898,0.11401106475269726,0.11347426941223804,0.11192855312763077,0.12876260449075985,0.6939888300397901,0.6973020923406605,0.7010268335601936,0.6430616740988955,0.5118972354709929,0.5103072726671234,0.5057057908800979,0.5540348310836338,0.13699372906667323,0.13720107020320157,0.13779972393880702,0.13140860191224202,1.30835329428419,1.3108927814954345,1.3059398086013148,1.3245555535025646,-0.399158043,-0.403092033,-0.407606091,-0.341465912,0.6922679902792023,0.6957542808312808,0.6982523454762549,0.6483794607005194,0.9429944676236514,0.9432628652938809,0.9440357234361847,0.93561869775462,3.5190508574264343,3.5145203174719284,3.5155008967460923,3.541627619297522,1.1943422295314927,1.1974185120831966,1.194011255473684,1.1957929490118049,0.6311320930445987,0.6362783158612952,0.6368246173356784,0.5927211653772986,0.18628578944932395,0.18743814631838296,0.18718829261582703,0.18037094246701368
106,3,A549,4,46,control,56672,95996,1593,1417,1181,1184,1368.9248306041784,1309.7421477978544,1.6514760196881566,61833,0.8859048053382103,268.6206088133059,1,0.5903579315804826,0.6055189346248134,400.0811583310359,422.0627915369939,95.60334722173695,35.06488131328955,32.01562118716424,209.30099853929954,185.58448211546764,-72.6972433,1084.4894654563445,0.9165332427668074,0.055858672075982024,0.055211157290924504,0.05611682493310312,0.04817709554178003,0.4219495937595704,0.49648343512863224,0.42650505346418627,0.5662809433133148,0.9611726249972395,0.952789939210631,0.9598393706301496,0.9471853132759067,1.0488875611965025,1.1261140899048563,1.054155920730119,1.1768867793892615,0.025950736800127796,0.02502668104194104,0.02585186905329767,0.023567147783315662,4.605619784551872,4.641693353029217,4.58648569582965,4.7898122761529525,-0.574415418,-0.550673213,-0.572433372,-0.513670315,0.9877041676875209,0.985197374672166,0.9872853082238376,0.9815848489578426,0.8100952362785897,0.7982318102143688,0.8086919153189327,0.7678205779951445,15.709524581599382,15.714769572459744,15.745898637761828,15.803976856598798,4.139845006022549,4.1110186787461735,4.121297053961146,4.167978944593936,21.312694776589552,20.53646703463218,20.81345359042885,20.877789955814166,5.433661092587293,5.258237617440223,5.309989660973251,5.361017724781867
106,4,A549,4,46,control,27302,34953,2001,1671,1810,1488,1904.388616218592,1578.1503186579737,1.1112904442780427,27494,0.5068197159109243,186.44566514231275,1,0.7811060567047178,0.8998547635759225,200.85819129529975,200.38463014912097,86.53323061113575,30.833120505114568,27.202941017470888,172.78911112415886,173.15022006868708,-54.5210239,617.4701294725885,0.9930166581799665,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
107,1,A549,4,47,control,67387,101140,817,472,428,212,635.2641459035126,338.2123851781501,1.3588847002783888,70163,0.7097255053543456,292.9160173173676,1,0.666274471030255,0.7358976076448093,355.0404876475182,393.64069911532266,122.723265927859,42.90838382595611,37.8021163428716,251.05315826087775,250.11832720213388,87.76618658952843,1072.7148622007608,0.9604349871014637,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
107,2,A549,4,47,control,73450,255893,815,1297,274,824,567.0125255275698,1074.159074200136,2.8119040843691905,87619,0.9664606618210455,305.8094906323178,1,0.2870340337562966,0.3556309070280167,635.9412501672812,702.0954351083619,93.60021367496978,30.652298007543948,25.96150997149434,194.23839436670045,163.3190601614297,50.7617804931176,1611.020561473032,0.8382884990698365,0.9999428934463354,0.9999434553049781,0.9999426264191263,0.9999408209612448,2.8553888325742757e-05,2.827294703063374e-05,2.8687407662406587e-05,2.9590176061547566e-05,-1.43E-05,-1.41E-05,-1.43E-05,-1.48E-05,0.0004722421284037683,0.00046799906275719666,0.000474257274887809,0.00048785902913806836,0.22220318684022144,0.22220337412377486,0.2222030978324255,0.22220249602190023,0.000500796016729511,0.0004962720097878303,0.0005029446825502155,0.0005174492051996159,-1.17E-06,-1.16E-06,-1.18E-06,-1.22E-06,2.425161123090952e-05,2.4012998184652725e-05,2.4365007095140672e-05,2.5131759261892894e-05,0.9999857230558371,0.9999858635264847,0.9999856562961688,0.9999852049119692,2.000028553888326,2.0000282729470307,2.0000286874076623,2.0000295901760614,0.0004722421284037683,0.00046799906275719666,0.000474257274887809,0.00048785902913806836,2.855307300109189e-05,2.8272147670982406e-05,2.868658469523666e-05,2.9589300483578995e-05,1.4276740331720106e-05,1.4136273675413591e-05,1.4343498089042228e-05,1.4794869135803523e-05
107,3,A549,4,47,control,26788,33663,238,1520,91,1291,166.19542332387635,1409.0826862774377,1.2939030260618576,27544,0.7876224896550841,184.6822701949636,1,0.795769836318807,0.7728554457775826,237.85431129235195,231.14497615133234,68.3593446428504,26.98901685922785,24.515301344262525,146,146.55586237446465,-0.500357861,659.9726547895302,0.9725530060993319,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
