ImageNumber,ObjectNumber,Metadata_cell,Metadata_hour,Metadata_site,Metadata_treatment,Metadata_treatment,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Texture_AngularSecondMoment_BF1_5_00_256,Texture_AngularSecondMoment_BF1_5_01_256,Texture_AngularSecondMoment_BF1_5_02_256,Texture_AngularSecondMoment_BF1_5_03_256,Texture_Contrast_BF1_5_00_256,Texture_Contrast_BF1_5_01_256,Texture_Contrast_BF1_5_02_256,Texture_Contrast_BF1_5_03_256,Texture_Correlation_BF1_5_00_256,Texture_Correlation_BF1_5_01_256,Texture_Correlation_BF1_5_02_256,Texture_Correlation_BF1_5_03_256,Texture_DifferenceEntropy_BF1_5_00_256,Texture_DifferenceEntropy_BF1_5_01_256,Texture_DifferenceEntropy_BF1_5_02_256,Texture_DifferenceEntropy_BF1_5_03_256,Texture_DifferenceVariance_BF1_5_00_256,Texture_DifferenceVariance_BF1_5_01_256,Texture_DifferenceVariance_BF1_5_02_256,Texture_DifferenceVariance_BF1_5_03_256,Texture_Entropy_BF1_5_00_256,Texture_Entropy_BF1_5_01_256,Texture_Entropy_BF1_5_02_256,Texture_Entropy_BF1_5_03_256,Texture_InfoMeas1_BF1_5_00_256,Texture_InfoMeas1_BF1_5_01_256,Texture_InfoMeas1_BF1_5_02_256,Texture_InfoMeas1_BF1_5_03_256,Texture_InfoMeas2_BF1_5_00_256,Texture_InfoMeas2_BF1_5_01_256,Texture_InfoMeas2_BF1_5_02_256,Texture_InfoMeas2_BF1_5_03_256,Texture_InverseDifferenceMoment_BF1_5_00_256,Texture_InverseDifferenceMoment_BF1_5_01_256,Texture_InverseDifferenceMoment_BF1_5_02_256,Texture_InverseDifferenceMoment_BF1_5_03_256,Texture_SumAverage_BF1_5_00_256,Texture_SumAverage_BF1_5_01_256,Texture_SumAverage_BF1_5_02_256,Texture_SumAverage_BF1_5_03_256,Texture_SumEntropy_BF1_5_00_256,Texture_SumEntropy_BF1_5_01_256,Texture_SumEntropy_BF1_5_02_256,Texture_SumEntropy_BF1_5_03_256,Texture_SumVariance_BF1_5_00_256,Texture_SumVariance_BF1_5_01_256,Texture_SumVariance_BF1_5_02_256,Texture_SumVariance_BF1_5_03_256,Texture_Variance_BF1_5_00_256,Texture_Variance_BF1_5_01_256,Texture_Variance_BF1_5_02_256,Texture_Variance_BF1_5_03_256
29,3,MCF7,0,5,control,control,10927,14338,1921,970,1814,836,1865.6653244257345,902.4824746041915,1.1447778111380142,11079,0.5790647404992667,117.9520601995621,1,0.7621007113962895,0.873531955520616,130.7975180760906,134.97407158413796,52.952809179494906,19.139460821240835,17,106,106.63680492087735,2.109455036838022,396.47518010647184,0.986280350212113,0.15840557323847412,0.14396832897437992,0.15291095621816764,0.13611926016250986,0.7452471482889734,1.0323348541955961,0.6915968813167772,1.0229953414609971,0.5314304815250319,0.3412262125549209,0.5529033023366999,0.3327597581437816,1.3203028140779793,1.4976472413269932,1.2814856919546807,1.4536867533530262,0.03486413228957967,0.030357589881598163,0.035376621490623664,0.031273609468848475,3.2130095389728877,3.3219163947986803,3.2136605052907425,3.3550278269588203,-0.137999253,-0.05941232,-0.141152866,-0.052924372,0.6155440472700344,0.4290132886863822,0.6214385642331343,0.40831727626472436,0.7444099317230435,0.6975748064841032,0.7438578221221628,0.6797538248102346,5.658379643170518,5.629240230113073,5.672056983347772,5.648627217761918,2.497297227759902,2.4265230336153523,2.5081834107616956,2.432341237893591,2.4356987686135767,2.1017754394130783,2.4021270711585174,2.0433525113456383,0.7952364792256397,0.7835275734021705,0.7734309881188217,0.7665869632016591
29,4,MCF7,0,5,control,control,4111,5520,536,1180,456,1111,493.4363901727074,1145.8032108975917,1.176676954252119,4191,0.6946259638951444,72.34837778697083,1,0.7447463768115942,0.8498509267019575,85.61287720324842,84.59905436823747,29.966648127543394,11.494908305836482,10.295630140987,60.37383539249432,61.58742909848434,61.738091851324995,246.55129855222066,0.9809114769744691,0.335999399552527,0.30709720753260467,0.3197029254040712,0.3029597941948071,0.331651619755709,0.41540577716643745,0.36870455157554544,0.42028985507246375,0.26606786338385296,0.09626989157906245,0.19280333512115147,0.09207461677770622,0.9166049323384652,0.9866031465311119,0.9496722171836351,0.9870215658042832,0.07133647085235058,0.06289643898442658,0.06689539791079147,0.06255634152957343,1.8401433050069862,1.9089779471091926,1.8797383149661788,1.918367060671878,-0.056811389,-0.008004124,-0.030100035,-0.008039251,0.3193916333384197,0.12338564685611068,0.23627511321955125,0.12395647406823967,0.8341741901221453,0.7932874828060523,0.8156477242122272,0.7905370843989769,5.366702071163038,5.3452544704264096,5.3538917317533,5.335890878090367,1.5084916852512773,1.4873354126087506,1.5110337633906337,1.4934905452815472,0.5721148273297452,0.5039080164002421,0.5448387461557083,0.5055348059383888,0.22594161177136574,0.22982844839166994,0.22838582443281386,0.2314561652527134
29,5,MCF7,0,5,control,control,4971,7298,1618,1285,1536,1196,1576.5071414202373,1237.0967612150473,1.3206166706911897,5317,0.47980777789653023,79.55673307067413,1,0.6811455193203617,0.7572220025638597,85.79206977551759,92.09777413162601,36.05551275463989,12.330962618553551,10.770329614269007,72.60000000000001,75.27170015599143,37.419627925149236,287.22034611053283,0.9349257099868347,0.23577693683082587,0.23215433697210816,0.24766918779016317,0.2310433624037751,0.4875776397515528,0.6385949110560686,0.4544456641053787,0.5677926885701063,0.19262657611058878,-0.054134263,0.24216594973090205,0.0620638156718296,1.0730203179139999,1.2122352256336497,1.0731727717084094,1.1468747468332279,0.05457953920865957,0.04898307700514736,0.05642802815636135,0.05161830122798414,2.310782699259863,2.3344447482119337,2.2838685111065473,2.338689022903469,-0.025425544,-0.009602873,-0.041458076,-0.004658536,0.24036088967405858,0.14924384418994915,0.3035815535603859,0.10421561177519881,0.7705856255545698,0.7320423328079262,0.7925356750823271,0.7474780194354466,5.224489795918367,5.232605269083541,5.242590559824368,5.222119389171679,1.7804948239101248,1.6234780098245176,1.7753821072932312,1.7043563260158212,0.720234322655422,0.5730057998281097,0.7448819827429425,0.6429350732057451,0.30195299060174197,0.3029001777210478,0.29983191171207846,0.3026819404439598
29,6,MCF7,0,5,control,control,6752,9215,1137,1314,1040,1219,1090.0339158767772,1263.6866113744077,1.1390307447606203,6867,0.30039600619750795,92.71954166221822,1,0.7327183939229517,0.8779394275350846,95.48733941962688,96.77293009927931,42.20189569201838,15.116292725199644,13.416407864998739,88.68547550004324,91.07721586509673,69.85155885176812,310.8772003600252,0.9832532401339741,0.19006954093889844,0.18051463909560628,0.19307114455605914,0.18108725369063788,0.613792005096353,0.7763028515240905,0.5892771661081858,0.7878738087413737,0.3815995234594256,0.1947285725785583,0.40002976256943457,0.20824416233643384,1.2168751154070336,1.3213909412432159,1.201182512162104,1.355898291534277,0.04568807694280656,0.04199482296216244,0.04651012944832067,0.040791793358485186,2.913475203220239,2.960691353932965,2.883904056702701,2.985094746716058,-0.074826526,-0.02151896,-0.087239602,-0.027306838,0.4501816709696998,0.24974754074506444,0.48094538168826606,0.28163658072730596,0.7481446090141742,0.7076204523107178,0.7564863571086644,0.7188465330266185,5.832775919732441,5.827761389708292,5.8198500079782995,5.810877423595136,2.222670440107056,2.1235079809318274,2.2298767127332004,2.149077005799931,1.3713035062460648,1.1517497903283314,1.3750774946557272,1.202320064830431,0.49627387783560195,0.4820131604631026,0.49108866519097916,0.49754846839295297
30,1,MCF7,0,6,control,control,7240,9996,1325,259,1241,140,1282.8004143646408,195.60345303867405,1.2222128384659947,7370,0.7652601661695984,96.0117404481482,1,0.7242897158863545,0.8181880999181002,120.22653794995499,125.59060474414477,40.19950248448356,14.70806984707766,13.152946437965905,80.82155474463607,77.3923614518219,-22.27654466,333.4629867976521,0.9823609226594301,0.2592051141378781,0.2460820336376063,0.2758804103851876,0.25526308131223313,0.38781038374717824,0.487431693989071,0.3316715542521994,0.4105342362678706,0.26587839382479506,0.07522790012961934,0.37089899535275145,0.22126285808795287,0.9707550897957915,1.0441463616487936,0.9210400524595738,0.9923718420135552,0.06514189626443954,0.05925245999143185,0.07149470678786733,0.06333113544527617,2.063762350050145,2.108276946986695,2.0104503213871547,2.077415974702537,-0.050491229,-0.004926157,-0.097962033,-0.034563717,0.31841022670224106,0.10177100177232434,0.43249810684116335,0.2654438904439329,0.8071783295711059,0.7635909445745511,0.8348680351906157,0.7972610985703537,5.092099322799096,5.091022638563622,5.087976539589444,5.094055680963129,1.6690923299429083,1.5929709526263354,1.6742464979345986,1.6540459175421531,0.668718617674493,0.5667343952720358,0.7227586622062034,0.6438247102179204,0.26413225035541554,0.2635415223152773,0.2636075541146017,0.2635897366214479
30,2,MCF7,0,6,control,control,5553,7520,1199,258,1119,164,1158.9295876103008,209.534125697821,1.1294208065318985,5650,0.5142412770120096,84.08507115959621,1,0.7384308510638298,0.8854095782693169,90.94217599785891,93.64827814754524,39.319206502675,13.800549404166027,12.083045973594572,78.98232427049619,77.99615359010247,-6.235044973,280.73506473629425,0.9828318584070797,0.1605504826838866,0.1461147006668866,0.1696856512849254,0.1491199485853464,0.6016132205390518,0.8816747572815535,0.5305647195808266,0.7539172358376858,0.4922764936425041,0.25978260942366455,0.5479063906464576,0.36870943935371514,1.1937797086104511,1.4029500568938942,1.137226385451169,1.3100009520409706,0.04631011362498492,0.03926733359869226,0.04853086233615782,0.04191575490928874,3.0909689334942567,3.2420342844706713,3.0250233716137274,3.1899413067417415,-0.125598235,-0.039073853,-0.1578991,-0.070629472,0.5823689069986655,0.34814429115206263,0.6361141233459253,0.4563806813056344,0.7454652764115679,0.6972694174757281,0.7659227634387735,0.7122338288469265,6.147157190635451,6.163632686084142,6.145546283718222,6.135998392928886,2.425462894307531,2.3234991295044436,2.4352864533540464,2.378595208998278,1.7682326227434046,1.5005301692876074,1.816580688377904,1.6345779606241848,0.592461460820612,0.5955512316422862,0.5867863519896819,0.5971237991154652
30,3,MCF7,0,6,control,control,11410,15996,1563,562,1434,438,1502.6659070990358,492.84057843996493,1.2971399340573455,11850,0.37353281589767756,120.53075626340443,1,0.7133033258314578,0.7709268474004061,127.80027828561053,136.34148304899725,50.32891812864648,18.37729268809966,16.278820596099706,120.86801841722314,118.54970638599127,-14.94940048,431.26197667087547,0.9628691983122363,0.38928768547035814,0.36984014726433834,0.38622830877802394,0.37397216988796084,0.3002504405899267,0.361316319677636,0.30667781183245096,0.33406134270249743,0.2516386870243378,0.09689932432557345,0.2366285262572478,0.1734434913149766,0.8815968204999136,0.9448115659396465,0.889301268803595,0.919022123642684,0.07595995459380736,0.06771138032850085,0.0749493873751557,0.07101425519427924,1.6668621808654334,1.700402462493909,1.6734502524984238,1.6985765176907077,-0.05084244,-0.007736894,-0.045024188,-0.024423134,0.2885902393473933,0.11454298374290667,0.2723694798423136,0.20279975642982553,0.8498747797050366,0.8194569701621414,0.8466610940837744,0.8329693286487514,5.447824877098599,5.450446128753717,5.446642518807467,5.441268635457222,1.3666117402755065,1.3380392316318706,1.366772440665973,1.3645151749882105,0.5021706236312049,0.4388520987720703,0.4968046927700307,0.47425929646095,0.20060526605528306,0.20004210461242788,0.20087062615061857,0.2020801597908637
30,4,MCF7,0,6,control,control,6617,8460,1184,761,1090,671,1136.2724799758198,715.1076016321596,1.0876699701269608,6688,0.3032977796651365,91.78794075210845,1,0.7821513002364067,0.9193965333834423,94.03892970176838,94.36630754670864,44.553338819890925,15.483628846836751,13.601470508735444,89,89.60930367534378,89.63128024835686,300.73506473629425,0.9893839712918661,0.10609722803934352,0.08791825291862136,0.10599025941331264,0.08944551577825342,0.9075725636452084,1.431848626925653,0.9669757605335936,1.419959812458138,0.6717210091764801,0.4868970796108692,0.6559922273220212,0.4947877178168906,1.4262372736537507,1.6779000411622071,1.4641955988959139,1.669381047949633,0.035492783684107826,0.0283636583919869,0.03408490079847594,0.02776564551743816,3.8675722291924175,4.095427488779326,3.8947338438523866,4.078427464526905,-0.209942062,-0.11589938,-0.207324922,-0.123051831,0.7722339267782832,0.6291291560750768,0.770571335055517,0.6435758400737921,0.6950705367277444,0.6317097435089241,0.687694619087264,0.6244750009849888,5.978109291389655,6.035331547220362,5.95119570522206,5.98191560616209,2.998637298542348,2.9541782897464457,3.007085404167043,2.959663098799978,4.621703381601684,4.1492875156625075,4.654849310487499,4.201280456373986,1.3823189863117236,1.3952840356470393,1.405456267755273,1.4053100672080348
30,5,MCF7,0,6,control,control,5485,7125,458,1445,383,1350,419.84977210574294,1396.8082041932544,1.1498409052294505,5603,0.6179884424611188,83.56864784638057,1,0.7698245614035087,0.8696855325393475,94.34644602278956,95.70788891204319,36.05551275463989,13.565475106174139,12.041594578792296,73.13184403966453,74.17396652097439,-1.323989366,281.5218613006979,0.9789398536498305,0.18350060358325268,0.168766619767206,0.19394707647853043,0.16194748872284173,0.44670658682634734,0.5992609320468075,0.4064516129032258,0.5932896890343698,0.6217890686712941,0.4972178207775346,0.6610839290066073,0.495900833659792,1.0595246985521791,1.2179375302095268,1.0326492597160126,1.1812573960291897,0.05671138096395368,0.04997984356721861,0.060396182682626726,0.05062249638306505,2.890107144710178,3.030910764979742,2.8556349178819613,3.0285920480135204,-0.215586317,-0.132380563,-0.249680309,-0.128282609,0.708937101784388,0.5909980937623612,0.746478011127948,0.5828846331832039,0.7926946107784432,0.7590022582631903,0.815307917888563,0.7460720130932897,5.332934131736528,5.32026277971669,5.3386119257087,5.337970540098199,2.408649214354785,2.377238419518388,2.4094555823903687,2.3857354717935837,1.9155021693140526,1.784518592412649,1.9920868318030358,1.7605713313743472,0.5905521890351055,0.595944881114864,0.5996346111765671,0.5884652551021761
30,6,MCF7,0,6,control,control,7272,10712,1921,1683,1818,1579,1874.6882563256327,1627.6559405940593,1.2646254917191095,7475,0.7158877996850637,96.22368715297759,1,0.6788648244958925,0.7907479380639542,117.20920119686281,121.40016474453401,39.395431207184416,14.428084491921313,13,80.01724653927202,81.83726203403914,46.528500918601786,339.9482681718907,0.9728428093645485,0.1398583214881007,0.11467976909993834,0.14756303019058456,0.13086679736377269,0.6644941490149607,1.0755196650216838,0.5506881752256919,0.7357343311506079,0.6094363572735747,0.37356654198584577,0.6905564234389293,0.5732248243454537,1.2767297089547835,1.5137513289447364,1.1866182933512766,1.3224023646256133,0.044147394008293706,0.03561897677370001,0.048839716884435,0.042404530574785396,3.402028470131881,3.6226656689501135,3.3372299444929117,3.4669989773752103,-0.192715066,-0.078723961,-0.253848069,-0.165046005,0.7182850072387703,0.5068175355013135,0.7880560288382716,0.6811995958616526,0.7491630869500815,0.6722736829141707,0.7814858665088057,0.7318521983161834,5.538142497407791,5.501420666965754,5.53574071333432,5.552697224820703,2.698468530426855,2.6378515890490064,2.7350726527977733,2.7079819896843005,2.738250378746482,2.358267758884974,3.0085272484430483,2.7121434889321385,0.8506861319403658,0.858446855976668,0.8898038559171857,0.8619694550206818
31,1,MCF7,0,7,control,control,5171,6478,838,178,759,96,799.3979887836008,136.89885902146588,1.09738018109522,5235,0.37965580437346236,81.1413685232479,1,0.7982401975918494,0.9112612176046123,84.52524880327209,85.14693182963201,38.18376618407357,13.573076813756808,12.041594578792296,77.85810564985906,78.19665856040054,-30.64196592,267.03657992645924,0.987774594078319,0.0839978751602376,0.07065287197322745,0.08261242701503049,0.06853358264992096,0.710144927536232,1.1780162031968469,0.7615159128978224,1.2264150943396228,0.7551990713559765,0.5872372588390236,0.7353574695326618,0.5673628176974405,1.2810231815398332,1.5590802522005278,1.3198511531973496,1.5533269209765808,0.03985259572113283,0.03122515655527854,0.0387092475744159,0.03189376071105836,3.9449898273603377,4.21130693104823,3.9717433864726592,4.23316757734118,-0.275785671,-0.152292678,-0.258318122,-0.139350129,0.8467055134922574,0.7074832999016056,0.8319552007444866,0.6852533780419258,0.7220541902961563,0.6497739538118729,0.7129606365159129,0.629802135558192,6.2224322621298045,6.313115830961244,6.274497487437186,6.318585990023856,3.1637359340282876,3.0944411638392,3.152817417103046,3.0810171372162296,5.091670706659222,4.529941835280368,4.993537226543104,4.443070305932544,1.450453908548866,1.426989509619304,1.438763284860233,1.4173713500680396
31,2,MCF7,0,7,control,control,10470,13572,1071,268,955,151,1012.1137535816619,208.61308500477554,1.1178528764055775,10592,0.47666114732764603,115.45916175590898,1,0.7714412024756853,0.894572104350145,123.25381969595293,123.00406497347964,53.85164807134504,19.0694109246361,17,108.67290370648978,108.35084440956425,44.30001779672603,383.5046173579948,0.9884818731117825,0.13284315250445747,0.12465740280461529,0.14063697129496247,0.10759995170656649,0.759583291190452,1.3181583565603383,0.8258847320525784,1.2789802289281997,0.8213033907037939,0.6938991403219029,0.8051647014921078,0.7036890876676306,1.3479510026684167,1.5894565289396965,1.387826990893161,1.6116303702071457,0.03448599404892562,0.03011209471083075,0.0341520486729147,0.027889016059190856,3.8006808752481325,3.9838928899249297,3.7835363375521425,4.108606451076618,-0.319815215,-0.249327485,-0.325099342,-0.201164478,0.8744698181454862,0.8237109820006671,0.8773781550093941,0.7752779886881674,0.7491691407016938,0.7134109729431538,0.7501814072443942,0.6727225599276772,5.183776676443815,5.211417363476825,5.188877654196157,5.2356919875130075,3.107334333843933,3.1161862542122964,3.092883677737565,3.125486918854015,7.741790004946061,7.294416975286403,7.651888426891976,7.353710473286476,2.1253433240341266,2.1531438329616854,2.1194432897361386,2.158172675553671
31,3,MCF7,0,7,control,control,21770,28350,1925,555,1750,393,1834.8610932475883,475.4719338539274,1.195270958773091,22057,0.683819931680277,166.4885127835686,1,0.7679012345679013,0.8366303829773204,195.82004575389627,204.89997559785115,72.44998274671983,26.096428015422916,23.259406699226016,145.79163213298628,142.88025452933056,50.55945370716213,571.8305191657993,0.9869882576959695,0.20961959075083036,0.20362848914101986,0.19967812798719484,0.1666253213085636,0.3374522900763359,0.3689929968606616,0.37498803484253856,0.5794833948339484,0.6947046595011532,0.6668477345023791,0.6614507183537939,0.47952577913118516,0.9457536828481504,0.9893499579059808,0.9875826261695331,1.186263907127494,0.06568464170413861,0.06319031287629977,0.06187685884218064,0.050628509153480244,2.757403127868561,2.8007773508842972,2.815369053619225,3.040431521943153,-0.294983483,-0.269772459,-0.260802242,-0.126118707,0.7841211637789735,0.7631919082908305,0.7550944725814998,0.5795347851325621,0.8379723282442749,0.8279063028254046,0.8210634631951758,0.7555424354243542,5.25138358778626,5.258922965467279,5.258878146836413,5.277244772447724,2.3947683844678265,2.397179181206381,2.4102697473953687,2.3826020410021815,1.8732089635474232,1.8461682676710893,1.8402760650790526,1.6472681774788285,0.5526653134059405,0.5537903161329378,0.5538160249803994,0.5566878930781956
31,4,MCF7,0,7,control,control,15493,21222,1656,662,1494,531,1568.2311366423546,593.3178209513974,1.2600784866476284,15720,0.7400992470533069,140.45034804720805,1,0.7300442936575252,0.7936013594363052,172.83943871453852,182.8578683021324,58.69412236331676,21.475771197701572,19.1049731745428,117.30592161218043,116.23411832327706,-58.31444072,495.30360723121805,0.985559796437659,0.144707113742258,0.11435119105134962,0.13288763860411817,0.12666726195056152,0.45610134087999454,0.8581779810059795,0.5435167529283573,0.6067538872525516,0.731717910932084,0.4818697118065261,0.6778258292370609,0.6397281962845509,1.073131774286882,1.3902198596573005,1.1499700922890437,1.2041270693991057,0.051668216531981406,0.03909003979022325,0.04803405319338059,0.045930573681763044,3.260465698682797,3.574137972420588,3.356726737904823,3.4158209480533905,-0.292820517,-0.110958833,-0.238249309,-0.206075466,0.8205041258983455,0.5855528626850055,0.7724153746215151,0.7374139630803419,0.7912741728994003,0.6990573338023214,0.762809861073277,0.7465990821289129,5.591200053904723,5.677172001406965,5.618836829201852,5.624905815466812,2.7613134825703582,2.6727849692873193,2.75647361750174,2.7494357669283627,2.944061096087861,2.4544173277844976,2.830538663378018,2.761557931741649,0.8500406092419643,0.8281488271976194,0.8435138540765932,0.8420779547485484
31,5,MCF7,0,7,control,control,10693,15100,1533,1326,1433,1175,1483.127466566913,1247.260731319555,1.32702652284049,11363,0.7741654615386269,116.68226279882086,1,0.7081456953642384,0.7535644410930896,148.13031704710687,151.07613974417006,43.289721643826724,16.864484032753886,15.231546211727817,98.02229975740315,93.76401458390158,3.9716128321003286,422.2741699796952,0.941036698055091,0.22578499475982322,0.19470055087911764,0.2107453849367555,0.200086012291387,0.4077279130609781,0.658563987335308,0.4729010642491132,0.5683555918034457,0.5110632852441497,0.20207363589410265,0.43332976170028287,0.318942985709651,1.0346813174405356,1.2493998688862693,1.0949586451357187,1.1840941143077768,0.05489282007256976,0.0449345855549841,0.051135765462210915,0.04730515885700858,2.575269833676024,2.743953946365534,2.644527188906377,2.713698363223718,-0.155792029,-0.025109186,-0.106946734,-0.057110132,0.5939691925961547,0.2596070974926792,0.5082256900280421,0.38400527540354684,0.8138860937814449,0.7403329588397509,0.7889731966890028,0.7624324599857275,5.290601730730528,5.2795424369318775,5.284686637761135,5.292180650423081,2.121747518181081,2.0150510198722444,2.114108581152219,2.077099520566607,1.2600867580650394,0.9921246399874697,1.196150995615696,1.1006840917409981,0.41695366778150156,0.4126721568306957,0.41726301496620266,0.41725992088611097
31,6,MCF7,0,7,control,control,9380,12444,1709,1303,1607,1181,1657.5869936034114,1237.517697228145,1.1736872302182468,9563,0.5103274830139731,109.28397380044261,1,0.7537769206043073,0.8520157451266214,118.42571802704273,122.48265183282079,49.39635614091387,17.647322765751014,15.620499351813308,100.0624804809475,101.84376686888268,5.496459587333998,371.9482681718907,0.9808637456865,0.16545592481885354,0.13615192131575984,0.16035591132848395,0.14303705424334795,0.5377423033067277,0.8910660135292745,0.5570462232243518,0.7771561771561771,0.6425128434299264,0.4074258750427655,0.6292812561057626,0.47926900200707206,1.1695549908079321,1.4178402607465617,1.1873547303411207,1.346759575310424,0.04906694429142365,0.03892091228308138,0.04804746075793687,0.041207008664551126,3.1628739036719717,3.400692263775799,3.2021849399103006,3.3412446563841027,-0.216251168,-0.083277036,-0.200384375,-0.110159223,0.7318112035759405,0.5058097477134705,0.7140627722449191,0.567996995439762,0.7803876852907639,0.7017439866079391,0.7738331454340475,0.72009324009324,5.454275940706954,5.474224399346863,5.473618940248026,5.426107226107226,2.578862973024009,2.531626080043703,2.5875636325290543,2.5442376290748556,2.470714327505547,2.1163755064445624,2.4481766439704735,2.207710021136588,0.7521141577030646,0.7518603799934578,0.7513057167987043,0.7462165495731963
31,7,MCF7,0,7,control,control,6591,10304,688,1766,576,1674,626.1955697162798,1724.6653011682597,1.3825434558739578,6969,0.7198938337896607,91.60743331929706,1,0.63965450310559,0.7233045701032683,112.8221272852529,112.29425630903836,36.359317925395686,13.478395890280936,12.083045973594572,75.75986799420299,78.30805525866153,69.23460100830167,338.3919189857867,0.9457597933706414,0.11345090911949739,0.09043152959618884,0.11405230899394213,0.10001366652797279,0.7519556714471969,1.471155472847234,0.8149867374005304,1.1198006187693366,0.7997925024231513,0.6152844862668868,0.785633143160203,0.6998798898642106,1.343327146743145,1.7102704936705748,1.3851675443123321,1.5498344650154803,0.03592630125585584,0.026434854514841687,0.03472882920045942,0.029975606597422075,3.925375803800768,4.259197607981413,3.9454479066900854,4.127102800765483,-0.317233626,-0.188931815,-0.310078846,-0.217778761,0.8788436275447575,0.7673247332233293,0.8746035980187628,0.7970441767761051,0.7347131681877443,0.6562396513594182,0.7238063660477453,0.6736911815258932,6.2353324641460235,6.25105735070208,6.1601458885941645,6.220178755586112,3.1916042691374242,3.198051090671429,3.189590971794537,3.1658879833042453,6.759807679558854,6.176861933946562,6.788676901793437,6.342549160208705,1.8779408377515114,1.9120043516984477,1.9009159097984902,1.8655874447445093
32,1,MCF7,0,8,control,control,8812,11663,1805,266,1698,157,1750.6539945528825,212.38844757149343,1.1554926643179013,8953,0.5154775599974636,105.92349535493177,1,0.7555517448340907,0.8654317166005635,114.86152507077641,117.92370414806346,48.877397639399746,17.230427036136142,15.231546211727817,97.49256381899083,98.42519438048716,-41.11527242,357.7056274847714,0.9842510890204401,0.2525060653724172,0.23881801616698403,0.25373293671818087,0.23842495469149586,0.39663723236966253,0.49830805865396666,0.3989368128548991,0.48623626712751516,0.3368373706714845,0.1616418831183925,0.34294476598429935,0.19485040271497242,0.9910750371573485,1.0877597357413975,1.0068886050819759,1.081816488902383,0.05943155304620407,0.0541282556598414,0.059692095343548614,0.05466296109723346,2.2102182824668697,2.2702065161373968,2.2308446409954708,2.281915759637062,-0.076215819,-0.018101416,-0.07722834,-0.025773608,0.4008115059714957,0.2015469995595074,0.4050492073014529,0.24050113445045948,0.8058908914963107,0.7685925554580775,0.8090854174217712,0.7743611899765461,4.953308334341359,4.947737811755859,4.953243928959769,4.960745586964573,1.7978798146234798,1.725569454696376,1.801382764335765,1.7548692354963726,0.7995617536053743,0.690463299599223,0.8153806210592371,0.7215796934520036,0.2990497464937629,0.297192839563297,0.303579358478534,0.30195399014488
32,2,MCF7,0,8,control,control,6253,8464,1969,359,1877,267,1919.2963377578762,313.15032784263553,1.1689909148180624,6358,0.5281396625974455,89.22761272851007,1,0.7387759924385633,0.8554386414163334,97.5647197476577,99.24716620639605,40.24922359499622,14.335188288404705,12.806248474865697,81.8369009097697,82.84781563384601,-49.18542952,303.0782104868019,0.9834853727587292,0.27153516200749306,0.25658065735322527,0.2670145094332406,0.25168221983002914,0.35353012256171246,0.41488020176544765,0.3691750086296169,0.46277630415561455,0.298024752659192,0.17723068952395635,0.26729830391927506,0.08056781113981716,0.9388769814717149,0.9809947617670873,0.9532026575672825,1.0046597123969776,0.06861779556265472,0.06290522681850785,0.06690409859437037,0.06047362607208946,1.9544561413210733,1.9987888351609582,1.9681556962830788,2.0141587786013373,-0.06455518,-0.022870448,-0.051707752,-0.004647448,0.3496239839923176,0.2125773143596176,0.3149572198760804,0.09663654259947684,0.8234420852753322,0.7927760763826338,0.8158267172937521,0.7696728558797524,4.967719661660626,4.98774995496307,4.976009665170866,4.957206012378426,1.5993324021413535,1.5822748988725905,1.5961444231277808,1.5455730750504153,0.6537137194425178,0.5936168252454408,0.6385338873763793,0.5438804341283152,0.251810960501059,0.252124256752726,0.25192722400149936,0.2516641845709797
